,url,tweet,tweet_clean,likes_cat,cnt_words,cnt_snts,cnt_spec_smbls,cnt_link_web,cnt_link_users,cnt_tags,tonality,tweet_clean_lem
2900,https://twitter.com/JoeBiden/status/1197360689586851840,"""In the United States Senate, I passed more major legislation than everybody on this stage combined."" #DemDebate https://t.co/G8HYd8eFHA",in the united states senate i passed more major legislation than everybody on this stage combined demdebate https,-1,18,2,7,1,0,1,0,in the united state senate i pass more major legislation than everybody on this stage combine demdebate http
2901,https://twitter.com/JoeBiden/status/1197360235763191808,"Over the last few days, there has been a lot of misinformation on where Joe Biden stands when it comes to our marijuana laws. Read the facts below. #DemDebate https://t.co/JEgMfuBgLQ",over the last few days there has been a lot of misinformation on where joe biden stands when it comes to our marijuana laws read the facts below demdebate https,-1,30,3,6,1,0,1,0,over the last few day there have be a lot of misinformation on where joe biden stand when it come to our marijuana law read the fact below demdebate http
2902,https://twitter.com/JoeBiden/status/1197358233863819264,"25 years ago Joe Biden led the fight to pass the Violence Against Women Act and as president he’s going to build on it. #DemDebate 

https://t.co/UlBIhBCiiC https://t.co/urNJjGEg23",years ago joe biden led the fight to pass the violence against women act and as president he s going to build on it demdebate https https,-1,27,2,8,2,0,1,1,year ago joe biden lead the fight to pass the violence against woman act and a president he s go to build on it demdebate http https
2903,https://twitter.com/JoeBiden/status/1197357837070094336,"""It's the Attorney General of the United States — not the president's private attorney."" #DemDebate https://t.co/30yUe3jgCd",it the attorney general of the united states not the president private attorney demdebate https,-1,15,2,9,1,0,1,0,it the attorney general of the united state not the president private attorney demdebate http
2904,https://twitter.com/JoeBiden/status/1197357488833794048,"Joe will take on changing the culture on our college campuses that enables sexual violence, building on the #ItsOnUs effort he started with President Obama. #DemDebate  https://t.co/DKraGp9Cmi",joe will take on changing the culture on our college campuses that enables sexual violence building on the itsonus effort he started with president obama demdebate https,-1,27,2,6,1,0,2,0,joe will take on change the culture on our college campuses that enable sexual violence building on the itsonus effort he start with president obama demdebate http
2905,https://twitter.com/JoeBiden/status/1197354401754734593,"Human rights should be at the core of our engagement with the world--not the periphery. As president, Joe Biden will hold accountable Saudi Arabia, China, and every nation that violates the human rights of their citizens. #DemDebate",human rights should be at the core of our engagement with the world not the periphery as president joe biden will hold accountable saudi arabia china and every nation that violates the human rights of their citizens demdebate,-1,38,3,7,0,0,1,0,human right should be at the core of our engagement with the world not the periphery a president joe biden will hold accountable saudi arabia china and every nation that violate the human right of their citizen demdebate
2906,https://twitter.com/JoeBiden/status/1197352195248791552,"Under President Trump, the North Korean nuclear threat is getting worse, not better. As President, Joe Biden will coordinate closely with our allies and hold China accountable for not putting pressure on North Korea. He'll see Kim Jong Un for what he is — a ruthless tyrant.",under president trump the north korean nuclear threat is getting worse not better as president joe biden will coordinate closely with our allies and hold china accountable for not putting pressure on north korea he see kim jong un for what he is a ruthless tyrant,-1,46,3,8,0,0,0,0,under president trump the north korean nuclear threat be get bad not well a president joe biden will coordinate closely with our ally and hold china accountable for not put pressure on north korea he see kim jong un for what he be a ruthless tyrant
2907,https://twitter.com/JoeBiden/status/1197349700590096389,"More than anything, we need a president who can deliver on climate change. Joe Biden has a proven record of bringing people together to achieve real, lasting solutions — at home and abroad. #DemDebate",more than anything we need a president who can deliver on climate change joe biden has a proven record of bringing people together to achieve real lasting solutions at home and abroad demdebate,-1,33,3,6,0,0,1,0,more than anything we need a president who can deliver on climate change joe biden have a proven record of bring people together to achieve real lasting solution at home and abroad demdebate
2908,https://twitter.com/JoeBiden/status/1197346362435756032,It’s not who we are. We are better than this. #DemDebate https://t.co/Gyo93iKomX,it s not who we are we are better than this demdebate https,-1,13,3,6,1,0,1,0,it s not who we be we be good than this demdebate http
2909,https://twitter.com/JoeBiden/status/1197343917982801920,Joe Biden is a statesman with decades of experience on the world stage who can repair our relationships around the world and is ready to command our armed forces on day one. #DemDebate,joe biden is a statesman with decades of experience on the world stage who can repair our relationships around the world and is ready to command our armed forces on day one demdebate,-1,33,2,2,0,0,1,1,joe biden be a statesman with decade of experience on the world stage who can repair our relationship around the world and be ready to command our armed force on day one demdebate
2910,https://twitter.com/JoeBiden/status/1197343449818812417,The next president will face a monumental task cleaning up Trump's mess. Joe Biden is the best candidate on the debate stage to immediately get to work restoring America’s place in the world. Because he’s done it before. #DemDebate,the next president will face a monumental task cleaning up trump mess joe biden is the best candidate on the debate stage to immediately get to work restoring america s place in the world because he s done it before demdebate,-1,41,4,7,0,0,1,0,the next president will face a monumental task clean up trump mess joe biden be the best candidate on the debate stage to immediately get to work restore america s place in the world because he s do it before demdebate
2911,https://twitter.com/JoeBiden/status/1197340834691256320,Joe Biden’s health care plan will offer a new choice for Americans: keep your private insurance or choose a public option like Medicare. #DemDebate https://t.co/Zy3E30WjYx,joe biden s health care plan will offer a new choice for americans keep your private insurance or choose a public option like medicare demdebate https,-1,26,2,6,1,0,1,0,joe biden s health care plan will offer a new choice for american keep your private insurance or choose a public option like medicare demdebate http
2912,https://twitter.com/JoeBiden/status/1197340086049882112,"In a Biden Administration, plans with lower deductibles will become more affordable, coverage will be extended to more Americans, and the roughly 5 million low-income Americans who were denied Medicaid by their governors and/or state legislatures will finally gain coverage.",in a biden administration plans with lower deductibles will become more affordable coverage will be extended to more americans and the roughly million americans who were denied medicaid by their governors state legislatures will finally gain coverage,-1,37,1,7,0,0,0,1,in a biden administration plan with low deductible will become more affordable coverage will be extend to more american and the roughly million american who be deny medicaid by their governor state legislature will finally gain coverage
2913,https://twitter.com/JoeBiden/status/1197339556103761921,Let’s lay out the facts: More Americans prefer a public option over Medicare for All. #DemDebate https://t.co/j7K3fRNu92,let s lay out the facts more americans prefer a public option over medicare for all demdebate https,-1,18,2,6,1,0,1,0,let s lay out the fact more american prefer a public option over medicare for all demdebate http
2914,https://twitter.com/JoeBiden/status/1197339210316943360,"Joe Biden has the quickest, most effective plan to achieve universal health care coverage - at 1/30th the cost of Medicare for All. And, he doesn’t get rid of employer-based health care. #DemDebate",joe biden has the quickest most effective plan to achieve universal health care coverage at the cost of medicare for all and he doesn t get rid of health care demdebate,-1,31,3,9,0,0,1,0,joe biden have the quick most effective plan to achieve universal health care coverage at the cost of medicare for all and he doesn t get rid of health care demdebate
2915,https://twitter.com/JoeBiden/status/1197331414087278592,We are fired up and ready for Joe to take the stage at tonight’s #DemDebate! https://t.co/V0iGMuq3yu,we are fired up and ready for joe to take the stage at tonight s demdebate https,-1,17,2,5,1,0,1,0,we be fire up and ready for joe to take the stage at tonight s demdebate http
2916,https://twitter.com/JoeBiden/status/1197330806701744128,"Hey folks, it’s @TeamJoe here! We’ll be taking over Joe’s account tonight to keep you updated on all things #DemDebate. Grab some ice cream and follow along! https://t.co/uXTJmM0dJH",hey folks it s teamjoe here we ll be taking over joe s account tonight to keep you updated on all things demdebate grab some ice cream and follow along https,-1,31,4,11,1,1,1,1,hey folk it s teamjoe here we ll be take over joe s account tonight to keep you update on all thing demdebate grab some ice cream and follow along http
2917,https://twitter.com/JoeBiden/status/1197330057003458560,"I’m about to take the stage for tonight’s #DemDebate, so I’m passing the account over to my team. They’ll keep you in the loop throughout the night on everything happening. Follow along here and on @TeamJoe for updates. Tune in to @MSNBC at 9 PM ET to watch live!",i m about to take the stage for tonight s demdebate so i m passing the account over to my team they ll keep you in the loop throughout the night on everything happening follow along here and on teamjoe for updates tune in to msnbc at pm et to watch live,-1,52,4,13,0,2,1,1,i m about to take the stage for tonight s demdebate so i m pass the account over to my team they ll keep you in the loop throughout the night on everything happen follow along here and on teamjoe for update tune in to msnbc at pm et to watch live
2918,https://twitter.com/JoeBiden/status/1197324594291658752,"@NRA The fight ahead of us is about more than just having plans. It’s about repairing our soul—and it will take someone with the proven ability to bring people together.

I've done it before—and at tonight's #DemDebate, I'm going to show you why I'm the best candidate to do it again.",nra the fight ahead of us is about more than just having plans it s about repairing our it will take someone with the proven ability to bring people together i done it at tonight demdebate i going to show you why i the best candidate to do it again,-1,50,3,13,0,1,1,0,nra the fight ahead of u be about more than just have plan it s about repair our it will take someone with the proven ability to bring people together i do it at tonight demdebate i go to show you why i the best candidate to do it again
2919,https://twitter.com/JoeBiden/status/1197324217135620096,"@NRA When I talk about the soul of this nation—I’m talking about the values America stands for on the world stage. Values that have been tarnished by Trump.

I’m the only one on tonight's stage ready to rebuild our global reputation and restore our moral leadership on day one.",nra when i talk about the soul of this m talking about the values america stands for on the world stage values that have been tarnished by trump i m the only one on tonight stage ready to rebuild our global reputation and restore our moral leadership on day one,-1,50,3,8,0,1,0,1,nra when i talk about the soul of this m talk about the value america stand for on the world stage value that have be tarnish by trump i m the only one on tonight stage ready to rebuild our global reputation and restore our moral leadership on day one
2920,https://twitter.com/JoeBiden/status/1197323780080705543,"@NRA When I talk about the soul of this nation—I’m talking about the responsibility we have to our children to take on the threat of climate change.
 
I’m the only one on tonight’s stage who helped secure the Paris Agreement and the largest-ever U.S. investment in clean energy.",nra when i talk about the soul of this m talking about the responsibility we have to our children to take on the threat of climate change i m the only one on tonight s stage who helped secure the paris agreement and the investment in clean energy,-1,48,2,9,0,1,0,0,nra when i talk about the soul of this m talk about the responsibility we have to our child to take on the threat of climate change i m the only one on tonight s stage who help secure the paris agreement and the investment in clean energy
2921,https://twitter.com/JoeBiden/status/1197323318988279808,"When I talk about the soul of this nation—I’m talking about a country where we can look our kids in the eye and tell them: “You will be safe at school.”

I’m the only one on tonight’s stage who has taken on the @NRA and won twice—and I can’t wait to do it again.",when i talk about the soul of this m talking about a country where we can look our kids in the eye and tell them you will be safe at i m the only one on tonight s stage who has taken on the nra and won i can t wait to do it again,-1,55,1,12,0,1,0,0,when i talk about the soul of this m talk about a country where we can look our kid in the eye and tell them you will be safe at i m the only one on tonight s stage who have take on the nra and win i can t wait to do it again
2922,https://twitter.com/JoeBiden/status/1197323089710866432,"When I talk about the soul of this nation—I’m talking about a country where no one has to worry about whether they can afford health care.

I fought like hell to get Obamacare passed and I’m the only one on tonight’s stage who has led a transformation of our health care system.",when i talk about the soul of this m talking about a country where no one has to worry about whether they can afford health care i fought like hell to get obamacare passed and i m the only one on tonight s stage who has led a transformation of our health care system,-1,54,2,6,0,0,0,0,when i talk about the soul of this m talk about a country where no one have to worry about whether they can afford health care i fought like hell to get obamacare pass and i m the only one on tonight s stage who have lead a transformation of our health care system
2923,https://twitter.com/JoeBiden/status/1197322172638912518,"This election is about the soul of our nation—and Donald Trump is poison to our soul. He has no regard for our Constitution and violates everything we stand for. It’s not hyperbole to say that this is about saving America.
 
We have to decide who we are and who we want to be.",this election is about the soul of our donald trump is poison to our soul he has no regard for our constitution and violates everything we stand for it s not hyperbole to say that this is about saving america we have to decide who we are and who we want to be,-1,53,4,6,0,0,0,0,this election be about the soul of our donald trump be poison to our soul he have no regard for our constitution and violate everything we stand for it s not hyperbole to say that this be about save america we have to decide who we be and who we want to be
2924,https://twitter.com/JoeBiden/status/1197297067552464897,I give you my word as a Biden: I will never stoop to President Trump's level. https://t.co/1CAhAjKEju,i give you my word as a biden i will never stoop to president trump level https,0,17,2,5,1,0,0,0,i give you my word a a biden i will never stoop to president trump level http
2925,https://twitter.com/JoeBiden/status/1197203981652639745,"I am deeply disturbed by the news coming out of my law school alma mater, Syracuse University. We are truly in a battle for the soul of this nation, and it requires all of us to stand up together as a country against racism and bigotry. We must give hate no safe harbor. https://t.co/m6BNczblXY",i am deeply disturbed by the news coming out of my law school alma mater syracuse university we are truly in a battle for the soul of this nation and it requires all of us to stand up together as a country against racism and bigotry we must give hate no safe harbor https,-1,54,4,7,1,0,0,0,i be deeply disturb by the news come out of my law school alma mater syracuse university we be truly in a battle for the soul of this nation and it require all of u to stand up together a a country against racism and bigotry we must give hate no safe harbor http
2926,https://twitter.com/JoeBiden/status/1197196655914733568,"On this Transgender Day of Remembrance, we honor the memory of those we’ve lost—at least 22 trans and gender non-conforming people killed this year—and recommit to ridding this hate-filled violence from our society. Everyone deserves to live open and proud and free without fear.",on this transgender day of remembrance we honor the memory of those we ve least trans and gender people killed this recommit to ridding this violence from our society everyone deserves to live open and proud and free without fear,-1,40,2,9,0,0,0,1,on this transgender day of remembrance we honor the memory of those we ve least trans and gender people kill this recommit to rid this violence from our society everyone deserve to live open and proud and free without fear
2927,https://twitter.com/JoeBiden/status/1197185331138891778,"Something is wrong in America when the average Latina makes just over half what the average non-Latino white man makes. Donald Trump has undone much of what we did in the White House to fix the gender pay gap. When I'm president, I'll work to right that wrong. #LatinaEqualPayDay",something is wrong in america when the average latina makes just over half what the average white man makes donald trump has undone much of what we did in the white house to fix the gender pay gap when i president i work to right that wrong latinaequalpayday,-1,48,4,8,0,0,1,0,something be wrong in america when the average latina make just over half what the average white man make donald trump have undone much of what we do in the white house to fix the gender pay gap when i president i work to right that wrong latinaequalpayday
2928,https://twitter.com/JoeBiden/status/1196956324678033409,This election is about the soul of our nation — and Donald Trump is poison to our soul.,this election is about the soul of our nation and donald trump is poison to our soul,1,17,1,2,0,0,0,1,this election be about the soul of our nation and donald trump be poison to our soul
2929,https://twitter.com/JoeBiden/status/1196943739182182400,"I know we can beat Donald Trump in 2020—but we can’t do it without your help. We’re relying on grassroots donors like you to power this campaign and get our country back on track.

Chip in today to help us meet our November fundraising goal: https://t.co/1Ll6sjGzlE https://t.co/eCGh2O7W6I",i know we can beat donald trump in we can t do it without your help we re relying on grassroots donors like you to power this campaign and get our country back on track chip in today to help us meet our november fundraising goal https https,-1,48,3,10,2,0,0,1,i know we can beat donald trump in we can t do it without your help we re rely on grassroots donor like you to power this campaign and get our country back on track chip in today to help u meet our november fundraise goal http http
2930,https://twitter.com/JoeBiden/status/1196863208708956166,What he said. https://t.co/L7upW0b6sl,what he said https,-1,4,2,3,1,0,0,0,what he say http
2931,https://twitter.com/JoeBiden/status/1196841817796268032,"We know in our bones this election is different. If we give Donald Trump eight years in the White House, he will forever alter the character of our nation. We cannot let that happen.

We must make Trump a one-term president. https://t.co/EuEVkE424E",we know in our bones this election is different if we give donald trump eight years in the white house he will forever alter the character of our nation we can not let that happen we must make trump a president https,-1,42,5,8,1,0,0,1,we know in our bone this election be different if we give donald trump eight year in the white house he will forever alter the character of our nation we can not let that happen we must make trump a president http
2932,https://twitter.com/JoeBiden/status/1196621515007111168,"The energy at the @NVDems’ First in the West event was incredible. Folks are fired up to take back our country and make Donald Trump a one-term president.
 
If you’re fired up too, join our campaign today and let’s get to work: https://t.co/gnaFCACYrW https://t.co/6KeGRJxUop",the energy at the nvdems first in the west event was incredible folks are fired up to take back our country and make donald trump a president if you re fired up too join our campaign today and let s get to work https https,-1,45,3,13,2,1,0,0,the energy at the nvdems first in the west event be incredible folk be fire up to take back our country and make donald trump a president if you re fire up too join our campaign today and let s get to work http http
2933,https://twitter.com/JoeBiden/status/1196609185854701568,It has now been 264 days. How many more senseless shootings must occur before Senate Republicans take action? Enough is enough. https://t.co/rFzGmuMUMf,it has now been days how many more senseless shootings must occur before senate republicans take action enough is enough https,-1,21,4,6,1,0,0,0,it have now be day how many more senseless shooting must occur before senate republican take action enough be enough http
2934,https://twitter.com/JoeBiden/status/1196577576644415489,There is a lot of talk out there on where I stand when it comes to our marijuana laws. Here are the facts: https://t.co/oaoExCXud8,there is a lot of talk out there on where i stand when it comes to our marijuana laws here are the facts https,-1,24,2,4,1,0,0,1,there be a lot of talk out there on where i stand when it come to our marijuana law here be the fact https
2935,https://twitter.com/JoeBiden/status/1196548637137997826,I’ve witnessed the heroism of firefighters firsthand — selflessly rushing into danger to help others. They represent the best of our country. @DrBiden and I send our condolences to the loved ones of Worcester Fire Lt. Jason Menard for their loss. https://t.co/Oyru0eAhgq,i ve witnessed the heroism of firefighters firsthand selflessly rushing into danger to help others they represent the best of our country drbiden and i send our condolences to the loved ones of worcester fire jason menard for their loss https,-1,41,4,9,1,1,0,1,i ve witness the heroism of firefighter firsthand selflessly rush into danger to help other they represent the best of our country drbiden and i send our condolence to the loved one of worcester fire jason menard for their loss http
2936,https://twitter.com/JoeBiden/status/1196531929522282498,"Sunday night in a backyard. Monday morning at a store. We must do everything in our power to end this gun violence epidemic because we cannot go on like this any longer.

Our hearts go out to those affected by these senseless tragedies. https://t.co/jiH6jhyKfw",sunday night in a backyard monday morning at a store we must do everything in our power to end this gun violence epidemic because we can not go on like this any longer our hearts go out to those affected by these senseless tragedies https,-1,45,5,6,1,0,0,1,sunday night in a backyard monday morning at a store we must do everything in our power to end this gun violence epidemic because we can not go on like this any long our heart go out to those affect by these senseless tragedy https
2937,https://twitter.com/JoeBiden/status/1196514662285754372,"I’m inspired by the strength and resilience of Chrissy and survivors across the country, and proud of the change the Violence Against Women Act created, but we still have further to go.

Today, I released my plan to build on VAWA: https://t.co/UlBIhBCiiC https://t.co/xR6QIvyBHW",i m inspired by the strength and resilience of chrissy and survivors across the country and proud of the change the violence against women act created but we still have further to go today i released my plan to build on vawa https https,-1,44,2,10,2,0,0,1,i m inspire by the strength and resilience of chrissy and survivor across the country and proud of the change the violence against woman act create but we still have further to go today i release my plan to build on vawa http http
2938,https://twitter.com/JoeBiden/status/1196492012779966465,China’s internment of nearly one million Uighur Muslims is among the worst abuses of human rights in the world today. The U.S. cannot be silent — we must speak out against this oppression and relentlessly defend human rights around the world. https://t.co/PQp04TWjyd,china s internment of nearly one million uighur muslims is among the worst abuses of human rights in the world today the can not be silent we must speak out against this oppression and relentlessly defend human rights around the world https,-1,42,3,7,1,0,0,1,china s internment of nearly one million uighur muslim be among the bad abuse of human right in the world today the can not be silent we must speak out against this oppression and relentlessly defend human right around the world http
2939,https://twitter.com/JoeBiden/status/1196485218091356165,"I’ve spent my entire career fighting the abuse of power. That’s what motivated me to write &amp; champion the Violence Against Women Act. The law helped change our culture—but there’s more work to do.

Today, I’m releasing my plan to end violence against women:https://t.co/UlBIhBCiiC",i ve spent my entire career fighting the abuse of power that s what motivated me to write amp champion the violence against women act the law helped change our there s more work to do today i m releasing my plan to end violence against women https,-1,48,4,14,1,0,0,0,i ve spend my entire career fight the abuse of power that s what motivate me to write amp champion the violence against woman act the law help change our there s more work to do today i m release my plan to end violence against woman https
2940,https://twitter.com/JoeBiden/status/1196238724734095360,"Corporations need to pay their fair share in taxes.
 
I’ll reverse Trump’s giveaway to the super-wealthy and corporations because it’s time we reward work, not just wealth. https://t.co/ylZnO877mv",corporations need to pay their fair share in taxes i ll reverse trump s giveaway to the and corporations because it s time we reward work not just wealth https,-1,30,3,9,1,0,0,0,corporation need to pay their fair share in tax i ll reverse trump s giveaway to the and corporation because it s time we reward work not just wealth http
2941,https://twitter.com/JoeBiden/status/1196226513152069632,I know if we come together and stand united as a nation - anything is possible. https://t.co/jltWLWkLP2,i know if we come together and stand united as a nation anything is possible https,-1,16,2,4,1,0,0,0,i know if we come together and stand unite a a nation anything be possible http
2942,https://twitter.com/JoeBiden/status/1196212672129318912,"At the CNN Town Hall, I was asked what changes in American society I’m proudest of. Here’s what I had to say: https://t.co/X5OF6rwlJy",at the cnn town hall i was asked what changes in american society i m proudest of here s what i had to say https,-1,25,2,7,1,0,0,0,at the cnn town hall i be ask what change in american society i m proudest of here s what i have to say http
2943,https://twitter.com/JoeBiden/status/1196159823848456193,"I’m running for president to rebuild the backbone of this country — the middle class. And this time, we have to bring everyone along regardless of race, gender, religion, sexual orientation, or disability.",i m running for president to rebuild the backbone of this country the middle class and this time we have to bring everyone along regardless of race gender religion sexual orientation or disability,-1,33,2,9,0,0,0,0,i m run for president to rebuild the backbone of this country the middle class and this time we have to bring everyone along regardless of race gender religion sexual orientation or disability
2944,https://twitter.com/JoeBiden/status/1196133903104274432,The American people deserve to know what the most corrupt president in modern history is hiding in his tax returns. https://t.co/QMMT8FEs3E,the american people deserve to know what the most corrupt president in modern history is hiding in his tax returns https,1,21,2,3,1,0,0,1,the american people deserve to know what the most corrupt president in modern history be hide in hi tax return http
2945,https://twitter.com/JoeBiden/status/1196093459486191616,"Trump's intervention in the American military justice system to pardon service members accused or convicted of war crimes betrays the rule of law, the values that make our country exceptional &amp; the men and women who wear the uniform honorably. He is not fit to command our troops.",trump intervention in the american military justice system to pardon service members accused or convicted of war crimes betrays the rule of law the values that make our country exceptional amp the men and women who wear the uniform honorably he is not fit to command our troops,1,48,2,6,0,0,0,0,trump intervention in the american military justice system to pardon service member accuse or convict of war crime betray the rule of law the value that make our country exceptional amp the men and woman who wear the uniform honorably he be not fit to command our troop
2946,https://twitter.com/JoeBiden/status/1195861609505120256,"The Foreign Service Officers who testified this week represent the best of America. They deserve our support &amp; thanks for their work to advance American interests, not the scorn &amp; harassment they get from the President. Every day, Donald Trump reminds us he's unfit to serve.",the foreign service officers who testified this week represent the best of america they deserve our support amp thanks for their work to advance american interests not the scorn amp harassment they get from the president every day donald trump reminds us he unfit to serve,0,46,3,10,0,0,0,1,the foreign service officer who testify this week represent the best of america they deserve our support amp thanks for their work to advance american interest not the scorn amp harassment they get from the president every day donald trump reminds u he unfit to serve
2947,https://twitter.com/JoeBiden/status/1195852045837836292,"My favorite part of running for president is talking with people about their lives. So my team and I are going to pick someone to fly out to come meet me on the trail and share a meal, all expenses on us.
 
If you want to grab dinner, chip in today: https://t.co/vSvhBcO8Qa",my favorite part of running for president is talking with people about their lives so my team and i are going to pick someone to fly out to come meet me on the trail and share a meal all expenses on us if you want to grab dinner chip in today https,-1,52,3,7,1,0,0,1,my favorite part of run for president be talk with people about their life so my team and i be go to pick someone to fly out to come meet me on the trail and share a meal all expense on u if you want to grab dinner chip in today http
2948,https://twitter.com/JoeBiden/status/1195829055091879936,America is more equal because of Chief Justice Mark Cady. His landmark decision brought marriage equality to Iowa and pushed our nation closer to our highest ideals. @DrBiden and I send our condolences to his loved ones. His integrity and commitment to justice will be missed. https://t.co/MVyY03Txak,america is more equal because of chief justice mark cady his landmark decision brought marriage equality to iowa and pushed our nation closer to our highest ideals drbiden and i send our condolences to his loved ones his integrity and commitment to justice will be missed https,-1,47,5,7,1,1,0,1,america be more equal because of chief justice mark cady hi landmark decision bring marriage equality to iowa and push our nation closer to our high ideal drbiden and i send our condolence to hi love one hi integrity and commitment to justice will be miss http
2949,https://twitter.com/JoeBiden/status/1195810019020664833,"I am deeply concerned about the unjust detainment of Jose Daniel Ferrer, a voice for change in Cuba, by the Cuban government. Ferrer must be released at once.",i am deeply concerned about the unjust detainment of jose daniel ferrer a voice for change in cuba by the cuban government ferrer must be released at once,-1,28,2,4,0,0,0,0,i be deeply concern about the unjust detainment of jose daniel ferrer a voice for change in cuba by the cuban government ferrer must be release at once
2950,https://twitter.com/JoeBiden/status/1195778813633822720,Two elections. Zero criminal convictions. https://t.co/fyy1DLOac9,two elections zero criminal convictions https,1,6,3,4,1,0,0,0,two election zero criminal conviction https
2951,https://twitter.com/JoeBiden/status/1195750124204503040,"Every loss is different, but I've found that the way you can overcome enormous tragedy in your life is by finding purpose in your life. https://t.co/AEAK19E8I4",every loss is different but i found that the way you can overcome enormous tragedy in your life is by finding purpose in your life https,-1,26,2,5,1,0,0,1,every loss be different but i find that the way you can overcome enormous tragedy in your life be by find purpose in your life http
2952,https://twitter.com/JoeBiden/status/1195495446074077184,"President Trump continues to undermine registered apprenticeships—programs that provide a path to the middle class &amp; a good union job. As president, I will work to save these important programs &amp; ensure every American has the skills they need to get ahead. #SaveApprenticeshipWeek",president trump continues to undermine registered that provide a path to the middle class amp a good union job as president i will work to save these important programs amp ensure every american has the skills they need to get ahead saveapprenticeshipweek,-1,42,3,9,0,0,1,0,president trump continue to undermine register that provide a path to the middle class amp a good union job a president i will work to save these important program amp ensure every american have the skill they need to get ahead saveapprenticeshipweek
2953,https://twitter.com/JoeBiden/status/1195484121369382913,We need more than thoughts and prayers. We need action. We have to protect our kids. Now. https://t.co/gHJfA0UlH6,we need more than thoughts and prayers we need action we have to protect our kids now https,-1,18,5,6,1,0,0,1,we need more than thought and prayer we need action we have to protect our kid now https
2954,https://twitter.com/JoeBiden/status/1195448637645418497,I'm proud to support @LREAintheRock and those fighting to ensure every child has access to the quality education they deserve. https://t.co/EhNK7AZIsz,i proud to support lreaintherock and those fighting to ensure every child has access to the quality education they deserve https,-1,21,2,5,1,1,0,1,i proud to support lreaintherock and those fight to ensure every child have access to the quality education they deserve http
2955,https://twitter.com/JoeBiden/status/1195435048272629761,Couldn't have said it better myself. https://t.co/VA5Aql9ZFY,could have said it better myself https,-1,7,2,4,1,0,0,0,could have say it good myself http
2956,https://twitter.com/JoeBiden/status/1195412147343261696,"I believe these impeachment hearings will conclude that Donald Trump is a threat to our national security. Every day he sits in the Oval Office is a dangerous day for the U.S.
 
If you agree, chip in to help us make Donald Trump a one-term president: https://t.co/6JQ0ZLPPku https://t.co/pHsFeeAlt0",i believe these impeachment hearings will conclude that donald trump is a threat to our national security every day he sits in the oval office is a dangerous day for the if you agree chip in to help us make donald trump a president https https,-1,46,3,10,2,0,0,1,i believe these impeachment hearing will conclude that donald trump be a threat to our national security every day he sit in the oval office be a dangerous day for the if you agree chip in to help u make donald trump a president http http
2957,https://twitter.com/JoeBiden/status/1195387132338155521,"If we don’t get Donald Trump out of the White House and take urgent, drastic action to address the climate emergency, our planet may never recover. https://t.co/VyeKclqjWl",if we don t get donald trump out of the white house and take urgent drastic action to address the climate emergency our planet may never recover https,-1,28,2,6,1,0,0,0,if we don t get donald trump out of the white house and take urgent drastic action to address the climate emergency our planet may never recover http
2958,https://twitter.com/JoeBiden/status/1195370876147027970,"We have to heal the divisions in this country. If we come together and act as one America, there is nothing that we cannot do. https://t.co/sN9ojRF1Sc",we have to heal the divisions in this country if we come together and act as one america there is nothing that we can not do https,-1,27,3,5,1,0,0,0,we have to heal the division in this country if we come together and act a one america there be nothing that we can not do http
2959,https://twitter.com/JoeBiden/status/1195182618364596224,".@realDonaldTrump, release your taxes or shut up about corruption. https://t.co/u3czWLj5ju",realdonaldtrump release your taxes or shut up about corruption https,1,10,3,6,1,1,0,0,realdonaldtrump release your tax or shut up about corruption http
2960,https://twitter.com/JoeBiden/status/1195179861796626432,This ugly ideology has no place in America—it is both offensive and dangerous that it has taken root in the White House. Stephen Miller must go now. Then we must ensure Trump is shown the door in 2020—and that his hateful ideology never again is given a voice in the Oval Office.,this ugly ideology has no place in is both offensive and dangerous that it has taken root in the white house stephen miller must go now then we must ensure trump is shown the door in that his hateful ideology never again is given a voice in the oval office,-1,50,3,5,0,0,0,1,this ugly ideology have no place in be both offensive and dangerous that it have take root in the white house stephen miller must go now then we must ensure trump be show the door in that hi hateful ideology never again be give a voice in the oval office
2961,https://twitter.com/JoeBiden/status/1195179601053601792,We are in a battle for the soul of this nation. We’ve always known that Donald Trump’s cruel immigration policies are a violation of our core American values. Now we know the architect of those policies has embraced and fanned the ugly flames of white nationalism. https://t.co/qmyRbxGdiq,we are in a battle for the soul of this nation we ve always known that donald trump s cruel immigration policies are a violation of our core american values now we know the architect of those policies has embraced and fanned the ugly flames of white nationalism https,-1,49,4,7,1,0,0,1,we be in a battle for the soul of this nation we ve always know that donald trump s cruel immigration policy be a violation of our core american value now we know the architect of those policy have embrace and fan the ugly flame of white nationalism http
2962,https://twitter.com/JoeBiden/status/1195150674813751298,"We will beat the @NRA.

We will pass common-sense reforms. 

We must end our gun violence epidemic.",we will beat the nra we will pass reforms we must end our gun violence epidemic,0,16,3,5,0,1,0,1,we will beat the nra we will pass reform we must end our gun violence epidemic
2963,https://twitter.com/JoeBiden/status/1195144385249198080,"Can you chip in five dollars to ensure our volunteers have the materials they need to talk with voters?

Donate here: https://t.co/i3Zmf0O4KD https://t.co/tyhma32QCL",can you chip in five dollars to ensure our volunteers have the materials they need to talk with voters donate here https https,-1,23,2,6,2,0,0,1,can you chip in five dollar to ensure our volunteer have the material they need to talk with voter donate here https http
